250350.000000	-0.297648	-0.144409	5.148763	5.390218	5.344726	0.000000
250449.000000	-0.292877	-0.144246	5.148417	5.390177	5.344381	0.000000
250549.000000	-0.295807	-0.145569	5.146118	5.390198	5.344401	0.000000
250649.000000	-0.292938	-0.148397	5.144552	5.389994	5.343506	0.000000
250817.000000	-0.292847	-0.152781	5.146098	5.390035	5.343119	0.000000
250916.000000	-0.288523	-0.157969	5.144897	5.390381	5.341492	0.000000
251016.000000	-0.291646	-0.160828	5.144145	5.390381	5.341248	0.000000
251118.000000	-0.291534	-0.160380	5.143778	5.389974	5.340841	0.000000
251217.000000	-0.293752	-0.163767	5.146301	5.390361	5.340556	0.000000
251349.000000	-0.287425	-0.166423	5.145203	5.390076	5.339803	0.000000
251449.000000	-0.287638	-0.166260	5.145467	5.390116	5.339905	0.000000
251567.000000	-0.290680	-0.169983	5.143718	5.390137	5.339050	16768.000000
251683.000000	-0.290161	-0.171254	5.145772	5.389974	5.338989	0.000000
251782.000000	-0.287364	-0.172953	5.142456	5.390259	5.338481	0.000000
251882.000000	-0.288808	-0.176015	5.142476	5.390096	5.337972	0.000000
251982.000000	-0.288981	-0.176107	5.145589	5.390116	5.337972	0.000000
252083.000000	-0.282908	-0.178202	5.143778	5.390279	5.337382	0.000000
252216.000000	-0.286407	-0.180237	5.144572	5.390218	5.336629	0.000000
252333.000000	-0.283071	-0.185130	5.145671	5.390279	5.336467	0.000000
252433.000000	-0.283356	-0.190735	5.142599	5.390198	5.335490	0.000000
252532.000000	-0.285065	-0.192902	5.141073	5.390299	5.335124	0.000000
252633.000000	-0.283020	-0.193960	5.143249	5.390218	5.334778	0.000000
