extension(um),extension/L,force(pN),Lpeff(nm)
3.4095,0.86142,1.07391,50
3.40955,0.861433,1.07411,50
3.4096,0.861445,1.0743,50
3.40965,0.861458,1.0745,50
3.4097,0.86147,1.07469,50
3.40975,0.861483,1.07489,50
3.4098,0.861496,1.07508,50
3.40985,0.861508,1.07528,50
3.4099,0.861521,1.07547,50
3.40995,0.861534,1.07567,50
3.41,0.861546,1.07586,50
3.41005,0.861559,1.07606,50
3.4101,0.861572,1.07626,50
3.41015,0.861584,1.07645,50
3.4102,0.861597,1.07665,50
3.41025,0.861609,1.07684,50
3.4103,0.861622,1.07704,50
3.41035,0.861635,1.07724,50
3.4104,0.861647,1.07743,50
3.41045,0.86166,1.07763,50
3.4105,0.861673,1.07782,50
3.41055,0.861685,1.07802,50
3.4106,0.861698,1.07822,50
3.41065,0.86171,1.07841,50
3.4107,0.861723,1.07861,50
3.41075,0.861736,1.07881,50
3.4108,0.861748,1.079,50
3.41085,0.861761,1.0792,50
3.4109,0.861774,1.0794,50
3.41095,0.861786,1.07959,50
3.411,0.861799,1.07979,50
3.41105,0.861812,1.07999,50
3.4111,0.861824,1.08018,50
3.41115,0.861837,1.08038,50
3.4112,0.861849,1.08058,50
3.41125,0.861862,1.08077,50
3.4113,0.861875,1.08097,50
3.41135,0.861887,1.08117,50
3.4114,0.8619,1.08137,50
3.41145,0.861913,1.08156,50
3.4115,0.861925,1.08176,50
3.41155,0.861938,1.08196,50
3.4116,0.86195,1.08215,50
3.41165,0.861963,1.08235,50
3.4117,0.861976,1.08255,50
3.41175,0.861988,1.08275,50
3.4118,0.862001,1.08294,50
3.41185,0.862014,1.08314,50
3.4119,0.862026,1.08334,50
3.41195,0.862039,1.08354,50
3.412,0.862052,1.08374,50
3.41205,0.862064,1.08393,50
3.4121,0.862077,1.08413,50
3.41215,0.862089,1.08433,50
3.4122,0.862102,1.08453,50
3.41225,0.862115,1.08473,50
3.4123,0.862127,1.08492,50
3.41235,0.86214,1.08512,50
3.4124,0.862153,1.08532,50
3.41245,0.862165,1.08552,50
3.4125,0.862178,1.08572,50
3.41255,0.862191,1.08592,50
3.4126,0.862203,1.08611,50
3.41265,0.862216,1.08631,50
3.4127,0.862228,1.08651,50
3.41275,0.862241,1.08671,50
3.4128,0.862254,1.08691,50
3.41285,0.862266,1.08711,50
3.4129,0.862279,1.08731,50
3.41295,0.862292,1.0875,50
3.413,0.862304,1.0877,50
3.41305,0.862317,1.0879,50
3.4131,0.862329,1.0881,50
3.41315,0.862342,1.0883,50
3.4132,0.862355,1.0885,50
3.41325,0.862367,1.0887,50
3.4133,0.86238,1.0889,50
3.41335,0.862393,1.0891,50
3.4134,0.862405,1.0893,50
3.41345,0.862418,1.0895,50
3.4135,0.862431,1.0897,50
3.41355,0.862443,1.08989,50
3.4136,0.862456,1.09009,50
3.41365,0.862468,1.09029,50
3.4137,0.862481,1.09049,50
3.41375,0.862494,1.09069,50
3.4138,0.862506,1.09089,50
3.41385,0.862519,1.09109,50
3.4139,0.862532,1.09129,50
3.41395,0.862544,1.09149,50
3.414,0.862557,1.09169,50
3.41405,0.862569,1.09189,50
3.4141,0.862582,1.09209,50
3.41415,0.862595,1.09229,50
3.4142,0.862607,1.09249,50
3.41425,0.86262,1.09269,50
3.4143,0.862633,1.09289,50
3.41435,0.862645,1.09309,50
3.4144,0.862658,1.0933,50
3.41445,0.862671,1.0935,50
3.4145,0.862683,1.0937,50
3.41455,0.862696,1.0939,50
3.4146,0.862708,1.0941,50
3.41465,0.862721,1.0943,50
3.4147,0.862734,1.0945,50
3.41475,0.862746,1.0947,50
3.4148,0.862759,1.0949,50
3.41485,0.862772,1.0951,50
3.4149,0.862784,1.0953,50
3.41495,0.862797,1.0955,50
3.415,0.862809,1.0957,50
3.41505,0.862822,1.09591,50
3.4151,0.862835,1.09611,50
3.41515,0.862847,1.09631,50
3.4152,0.86286,1.09651,50
3.41525,0.862873,1.09671,50
3.4153,0.862885,1.09691,50
3.41535,0.862898,1.09711,50
3.4154,0.862911,1.09732,50
3.41545,0.862923,1.09752,50
3.4155,0.862936,1.09772,50
3.41555,0.862948,1.09792,50
3.4156,0.862961,1.09812,50
3.41565,0.862974,1.09832,50
3.4157,0.862986,1.09853,50
3.41575,0.862999,1.09873,50
3.4158,0.863012,1.09893,50
3.41585,0.863024,1.09913,50
3.4159,0.863037,1.09933,50
3.41595,0.86305,1.09954,50
3.416,0.863062,1.09974,50
3.41605,0.863075,1.09994,50
3.4161,0.863087,1.10014,50
3.41615,0.8631,1.10035,50
3.4162,0.863113,1.10055,50
3.41625,0.863125,1.10075,50
3.4163,0.863138,1.10095,50
3.41635,0.863151,1.10116,50
3.4164,0.863163,1.10136,50
3.41645,0.863176,1.10156,50
3.4165,0.863188,1.10176,50
3.41655,0.863201,1.10197,50
3.4166,0.863214,1.10217,50
3.41665,0.863226,1.10237,50
3.4167,0.863239,1.10258,50
3.41675,0.863252,1.10278,50
3.4168,0.863264,1.10298,50
3.41685,0.863277,1.10319,50
3.4169,0.86329,1.10339,50
3.41695,0.863302,1.10359,50
3.417,0.863315,1.1038,50
3.41705,0.863327,1.104,50
3.4171,0.86334,1.1042,50
3.41715,0.863353,1.10441,50
3.4172,0.863365,1.10461,50
3.41725,0.863378,1.10481,50
3.4173,0.863391,1.10502,50
3.41735,0.863403,1.10522,50
3.4174,0.863416,1.10542,50
3.41745,0.863428,1.10563,50
3.4175,0.863441,1.10583,50
3.41755,0.863454,1.10604,50
3.4176,0.863466,1.10624,50
3.41765,0.863479,1.10644,50
3.4177,0.863492,1.10665,50
3.41775,0.863504,1.10685,50
3.4178,0.863517,1.10706,50
3.41785,0.86353,1.10726,50
3.4179,0.863542,1.10747,50
3.41795,0.863555,1.10767,50
3.418,0.863567,1.10787,50
3.41805,0.86358,1.10808,50
3.4181,0.863593,1.10828,50
3.41815,0.863605,1.10849,50
3.4182,0.863618,1.10869,50
3.41825,0.863631,1.1089,50
3.4183,0.863643,1.1091,50
3.41835,0.863656,1.10931,50
3.4184,0.863669,1.10951,50
3.41845,0.863681,1.10972,50
3.4185,0.863694,1.10992,50
3.41855,0.863706,1.11013,50
3.4186,0.863719,1.11033,50
3.41865,0.863732,1.11054,50
3.4187,0.863744,1.11074,50
3.41875,0.863757,1.11095,50
3.4188,0.86377,1.11115,50
3.41885,0.863782,1.11136,50
3.4189,0.863795,1.11156,50
3.41895,0.863807,1.11177,50
3.419,0.86382,1.11198,50
3.41905,0.863833,1.11218,50
3.4191,0.863845,1.11239,50
3.41915,0.863858,1.11259,50
3.4192,0.863871,1.1128,50
3.41925,0.863883,1.11301,50
3.4193,0.863896,1.11321,50
3.41935,0.863909,1.11342,50
3.4194,0.863921,1.11362,50
3.41945,0.863934,1.11383,50
3.4195,0.863946,1.11404,50
3.41955,0.863959,1.11424,50
3.4196,0.863972,1.11445,50
3.41965,0.863984,1.11465,50
3.4197,0.863997,1.11486,50
3.41975,0.86401,1.11507,50
3.4198,0.864022,1.11527,50
3.41985,0.864035,1.11548,50
3.4199,0.864047,1.11569,50
3.41995,0.86406,1.11589,50
3.42,0.864073,1.1161,50
3.42005,0.864085,1.11631,50
3.4201,0.864098,1.11651,50
3.42015,0.864111,1.11672,50
3.4202,0.864123,1.11693,50
3.42025,0.864136,1.11714,50
3.4203,0.864149,1.11734,50
3.42035,0.864161,1.11755,50
3.4204,0.864174,1.11776,50
3.42045,0.864186,1.11796,50
3.4205,0.864199,1.11817,50
3.42055,0.864212,1.11838,50
3.4206,0.864224,1.11859,50
3.42065,0.864237,1.11879,50
3.4207,0.86425,1.119,50
3.42075,0.864262,1.11921,50
3.4208,0.864275,1.11942,50
3.42085,0.864288,1.11962,50
3.4209,0.8643,1.11983,50
3.42095,0.864313,1.12004,50
3.421,0.864325,1.12025,50
3.42105,0.864338,1.12046,50
3.4211,0.864351,1.12066,50
3.42115,0.864363,1.12087,50
3.4212,0.864376,1.12108,50
3.42125,0.864389,1.12129,50
3.4213,0.864401,1.1215,50
3.42135,0.864414,1.12171,50
3.4214,0.864426,1.12191,50
3.42145,0.864439,1.12212,50
3.4215,0.864452,1.12233,50
3.42155,0.864464,1.12254,50
3.4216,0.864477,1.12275,50
3.42165,0.86449,1.12296,50
3.4217,0.864502,1.12317,50
3.42175,0.864515,1.12337,50
3.4218,0.864528,1.12358,50
3.42185,0.86454,1.12379,50
3.4219,0.864553,1.124,50
3.42195,0.864565,1.12421,50
3.422,0.864578,1.12442,50
3.42205,0.864591,1.12463,50
3.4221,0.864603,1.12484,50
3.42215,0.864616,1.12505,50
3.4222,0.864629,1.12526,50
3.42225,0.864641,1.12547,50
3.4223,0.864654,1.12568,50
3.42235,0.864666,1.12588,50
3.4224,0.864679,1.12609,50
3.42245,0.864692,1.1263,50
3.4225,0.864704,1.12651,50
3.42255,0.864717,1.12672,50
3.4226,0.86473,1.12693,50
3.42265,0.864742,1.12714,50
3.4227,0.864755,1.12735,50
3.42275,0.864768,1.12756,50
3.4228,0.86478,1.12777,50
3.42285,0.864793,1.12798,50
3.4229,0.864805,1.12819,50
3.42295,0.864818,1.1284,50
3.423,0.864831,1.12861,50
3.42305,0.864843,1.12882,50
3.4231,0.864856,1.12903,50
3.42315,0.864869,1.12925,50
3.4232,0.864881,1.12946,50
3.42325,0.864894,1.12967,50
3.4233,0.864907,1.12988,50
3.42335,0.864919,1.13009,50
3.4234,0.864932,1.1303,50
3.42345,0.864944,1.13051,50
3.4235,0.864957,1.13072,50
3.42355,0.86497,1.13093,50
3.4236,0.864982,1.13114,50
3.42365,0.864995,1.13135,50
3.4237,0.865008,1.13156,50
3.42375,0.86502,1.13178,50
3.4238,0.865033,1.13199,50
3.42385,0.865045,1.1322,50
3.4239,0.865058,1.13241,50
3.42395,0.865071,1.13262,50
3.424,0.865083,1.13283,50
3.42405,0.865096,1.13304,50
3.4241,0.865109,1.13325,50
3.42415,0.865121,1.13347,50
3.4242,0.865134,1.13368,50
3.42425,0.865147,1.13389,50
3.4243,0.865159,1.1341,50
3.42435,0.865172,1.13431,50
3.4244,0.865184,1.13453,50
3.42445,0.865197,1.13474,50
3.4245,0.86521,1.13495,50
3.42455,0.865222,1.13516,50
3.4246,0.865235,1.13537,50
3.42465,0.865248,1.13559,50
3.4247,0.86526,1.1358,50
3.42475,0.865273,1.13601,50
3.4248,0.865285,1.13622,50
3.42485,0.865298,1.13644,50
3.4249,0.865311,1.13665,50
3.42495,0.865323,1.13686,50
3.425,0.865336,1.13707,50
3.42505,0.865349,1.13729,50
3.4251,0.865361,1.1375,50
3.42515,0.865374,1.13771,50
3.4252,0.865387,1.13792,50
3.42525,0.865399,1.13814,50
3.4253,0.865412,1.13835,50
3.42535,0.865424,1.13856,50
3.4254,0.865437,1.13878,50
3.42545,0.86545,1.13899,50
3.4255,0.865462,1.1392,50
3.42555,0.865475,1.13942,50
3.4256,0.865488,1.13963,50
3.42565,0.8655,1.13984,50
3.4257,0.865513,1.14006,50
3.42575,0.865526,1.14027,50
3.4258,0.865538,1.14048,50
3.42585,0.865551,1.1407,50
3.4259,0.865563,1.14091,50
3.42595,0.865576,1.14113,50
3.426,0.865589,1.14134,50
3.42605,0.865601,1.14155,50
3.4261,0.865614,1.14177,50
3.42615,0.865627,1.14198,50
3.4262,0.865639,1.1422,50
3.42625,0.865652,1.14241,50
3.4263,0.865664,1.14262,50
3.42635,0.865677,1.14284,50
3.4264,0.86569,1.14305,50
3.42645,0.865702,1.14327,50
3.4265,0.865715,1.14348,50
3.42655,0.865728,1.1437,50
3.4266,0.86574,1.14391,50
3.42665,0.865753,1.14412,50
3.4267,0.865766,1.14434,50
3.42675,0.865778,1.14455,50
3.4268,0.865791,1.14477,50
3.42685,0.865803,1.14498,50
3.4269,0.865816,1.1452,50
3.42695,0.865829,1.14541,50
3.427,0.865841,1.14563,50
3.42705,0.865854,1.14584,50
3.4271,0.865867,1.14606,50
3.42715,0.865879,1.14627,50
3.4272,0.865892,1.14649,50
3.42725,0.865904,1.14671,50
3.4273,0.865917,1.14692,50
3.42735,0.86593,1.14714,50
3.4274,0.865942,1.14735,50
3.42745,0.865955,1.14757,50
3.4275,0.865968,1.14778,50
3.42755,0.86598,1.148,50
3.4276,0.865993,1.14821,50
3.42765,0.866006,1.14843,50
3.4277,0.866018,1.14865,50
3.42775,0.866031,1.14886,50
3.4278,0.866043,1.14908,50
3.42785,0.866056,1.14929,50
3.4279,0.866069,1.14951,50
3.42795,0.866081,1.14973,50
3.428,0.866094,1.14994,50
3.42805,0.866107,1.15016,50
3.4281,0.866119,1.15038,50
3.42815,0.866132,1.15059,50
3.4282,0.866145,1.15081,50
3.42825,0.866157,1.15103,50
3.4283,0.86617,1.15124,50
3.42835,0.866182,1.15146,50
3.4284,0.866195,1.15168,50
3.42845,0.866208,1.15189,50
3.4285,0.86622,1.15211,50
3.42855,0.866233,1.15233,50
3.4286,0.866246,1.15254,50
3.42865,0.866258,1.15276,50
3.4287,0.866271,1.15298,50
3.42875,0.866283,1.1532,50
3.4288,0.866296,1.15341,50
3.42885,0.866309,1.15363,50
3.4289,0.866321,1.15385,50
3.42895,0.866334,1.15406,50
3.429,0.866347,1.15428,50
3.42905,0.866359,1.1545,50
3.4291,0.866372,1.15472,50
3.42915,0.866385,1.15493,50
3.4292,0.866397,1.15515,50
3.42925,0.86641,1.15537,50
3.4293,0.866422,1.15559,50
3.42935,0.866435,1.15581,50
3.4294,0.866448,1.15602,50
3.42945,0.86646,1.15624,50
3.4295,0.866473,1.15646,50
3.42955,0.866486,1.15668,50
3.4296,0.866498,1.1569,50
3.42965,0.866511,1.15712,50
3.4297,0.866523,1.15733,50
3.42975,0.866536,1.15755,50
3.4298,0.866549,1.15777,50
3.42985,0.866561,1.15799,50
3.4299,0.866574,1.15821,50
3.42995,0.866587,1.15843,50
3.43,0.866599,1.15865,50
3.43005,0.866612,1.15886,50
3.4301,0.866625,1.15908,50
3.43015,0.866637,1.1593,50
3.4302,0.86665,1.15952,50
3.43025,0.866662,1.15974,50
3.4303,0.866675,1.15996,50
3.43035,0.866688,1.16018,50
3.4304,0.8667,1.1604,50
3.43045,0.866713,1.16062,50
3.4305,0.866726,1.16084,50
3.43055,0.866738,1.16106,50
3.4306,0.866751,1.16128,50
3.43065,0.866764,1.16149,50
3.4307,0.866776,1.16171,50
3.43075,0.866789,1.16193,50
3.4308,0.866801,1.16215,50
3.43085,0.866814,1.16237,50
3.4309,0.866827,1.16259,50
3.43095,0.866839,1.16281,50
3.431,0.866852,1.16303,50
3.43105,0.866865,1.16325,50
3.4311,0.866877,1.16347,50
3.43115,0.86689,1.16369,50
3.4312,0.866902,1.16391,50
3.43125,0.866915,1.16413,50
3.4313,0.866928,1.16435,50
3.43135,0.86694,1.16458,50
3.4314,0.866953,1.1648,50
3.43145,0.866966,1.16502,50
3.4315,0.866978,1.16524,50
3.43155,0.866991,1.16546,50
3.4316,0.867004,1.16568,50
3.43165,0.867016,1.1659,50
3.4317,0.867029,1.16612,50
3.43175,0.867041,1.16634,50
3.4318,0.867054,1.16656,50
3.43185,0.867067,1.16678,50
3.4319,0.867079,1.167,50
3.43195,0.867092,1.16723,50
3.432,0.867105,1.16745,50
3.43205,0.867117,1.16767,50
3.4321,0.86713,1.16789,50
3.43215,0.867142,1.16811,50
3.4322,0.867155,1.16833,50
3.43225,0.867168,1.16855,50
3.4323,0.86718,1.16878,50
3.43235,0.867193,1.169,50
3.4324,0.867206,1.16922,50
3.43245,0.867218,1.16944,50
3.4325,0.867231,1.16966,50
3.43255,0.867244,1.16988,50
3.4326,0.867256,1.17011,50
3.43265,0.867269,1.17033,50
3.4327,0.867281,1.17055,50
3.43275,0.867294,1.17077,50
3.4328,0.867307,1.171,50
3.43285,0.867319,1.17122,50
3.4329,0.867332,1.17144,50
3.43295,0.867345,1.17166,50
3.433,0.867357,1.17189,50
3.43305,0.86737,1.17211,50
3.4331,0.867383,1.17233,50
3.43315,0.867395,1.17255,50
3.4332,0.867408,1.17278,50
3.43325,0.86742,1.173,50
3.4333,0.867433,1.17322,50
3.43335,0.867446,1.17344,50
3.4334,0.867458,1.17367,50
3.43345,0.867471,1.17389,50
3.4335,0.867484,1.17411,50
3.43355,0.867496,1.17434,50
3.4336,0.867509,1.17456,50
3.43365,0.867521,1.17478,50
3.4337,0.867534,1.17501,50
3.43375,0.867547,1.17523,50
3.4338,0.867559,1.17545,50
3.43385,0.867572,1.17568,50
3.4339,0.867585,1.1759,50
3.43395,0.867597,1.17613,50
3.434,0.86761,1.17635,50
3.43405,0.867623,1.17657,50
3.4341,0.867635,1.1768,50
3.43415,0.867648,1.17702,50
3.4342,0.86766,1.17725,50
3.43425,0.867673,1.17747,50
3.4343,0.867686,1.17769,50
3.43435,0.867698,1.17792,50
3.4344,0.867711,1.17814,50
3.43445,0.867724,1.17837,50
3.4345,0.867736,1.17859,50
3.43455,0.867749,1.17882,50
3.4346,0.867761,1.17904,50
3.43465,0.867774,1.17926,50
3.4347,0.867787,1.17949,50
3.43475,0.867799,1.17971,50
3.4348,0.867812,1.17994,50
3.43485,0.867825,1.18016,50
3.4349,0.867837,1.18039,50
3.43495,0.86785,1.18061,50
3.435,0.867863,1.18084,50
3.43505,0.867875,1.18106,50
3.4351,0.867888,1.18129,50
3.43515,0.8679,1.18151,50
3.4352,0.867913,1.18174,50
3.43525,0.867926,1.18197,50
3.4353,0.867938,1.18219,50
3.43535,0.867951,1.18242,50
3.4354,0.867964,1.18264,50
3.43545,0.867976,1.18287,50
3.4355,0.867989,1.18309,50
3.43555,0.868002,1.18332,50
3.4356,0.868014,1.18355,50
3.43565,0.868027,1.18377,50
3.4357,0.868039,1.184,50
3.43575,0.868052,1.18422,50
3.4358,0.868065,1.18445,50
3.43585,0.868077,1.18468,50
3.4359,0.86809,1.1849,50
3.43595,0.868103,1.18513,50
3.436,0.868115,1.18535,50
3.43605,0.868128,1.18558,50
3.4361,0.86814,1.18581,50
3.43615,0.868153,1.18603,50
3.4362,0.868166,1.18626,50
3.43625,0.868178,1.18649,50
3.4363,0.868191,1.18671,50
3.43635,0.868204,1.18694,50
3.4364,0.868216,1.18717,50
3.43645,0.868229,1.18739,50
3.4365,0.868242,1.18762,50
3.43655,0.868254,1.18785,50
3.4366,0.868267,1.18808,50
3.43665,0.868279,1.1883,50
3.4367,0.868292,1.18853,50
3.43675,0.868305,1.18876,50
3.4368,0.868317,1.18899,50
3.43685,0.86833,1.18921,50
3.4369,0.868343,1.18944,50
3.43695,0.868355,1.18967,50
3.437,0.868368,1.1899,50
3.43705,0.86838,1.19012,50
3.4371,0.868393,1.19035,50
3.43715,0.868406,1.19058,50
3.4372,0.868418,1.19081,50
3.43725,0.868431,1.19104,50
3.4373,0.868444,1.19126,50
3.43735,0.868456,1.19149,50
3.4374,0.868469,1.19172,50
3.43745,0.868482,1.19195,50
3.4375,0.868494,1.19218,50
3.43755,0.868507,1.1924,50
3.4376,0.868519,1.19263,50
3.43765,0.868532,1.19286,50
3.4377,0.868545,1.19309,50
3.43775,0.868557,1.19332,50
3.4378,0.86857,1.19355,50
3.43785,0.868583,1.19378,50
3.4379,0.868595,1.19401,50
3.43795,0.868608,1.19423,50
3.438,0.868621,1.19446,50
3.43805,0.868633,1.19469,50
3.4381,0.868646,1.19492,50
3.43815,0.868658,1.19515,50
3.4382,0.868671,1.19538,50
3.43825,0.868684,1.19561,50
3.4383,0.868696,1.19584,50
3.43835,0.868709,1.19607,50
3.4384,0.868722,1.1963,50
3.43845,0.868734,1.19653,50
3.4385,0.868747,1.19676,50
3.43855,0.868759,1.19699,50
3.4386,0.868772,1.19722,50
3.43865,0.868785,1.19745,50
3.4387,0.868797,1.19768,50
3.43875,0.86881,1.19791,50
3.4388,0.868823,1.19814,50
3.43885,0.868835,1.19837,50
3.4389,0.868848,1.1986,50
3.43895,0.868861,1.19883,50
3.439,0.868873,1.19906,50
3.43905,0.868886,1.19929,50
3.4391,0.868898,1.19952,50
3.43915,0.868911,1.19975,50
3.4392,0.868924,1.19998,50
3.43925,0.868936,1.20021,50
3.4393,0.868949,1.20044,50
3.43935,0.868962,1.20067,50
3.4394,0.868974,1.2009,50
3.43945,0.868987,1.20113,50
3.4395,0.868999,1.20136,50
3.43955,0.869012,1.2016,50
3.4396,0.869025,1.20183,50
3.43965,0.869037,1.20206,50
3.4397,0.86905,1.20229,50
3.43975,0.869063,1.20252,50
3.4398,0.869075,1.20275,50
3.43985,0.869088,1.20298,50
3.4399,0.869101,1.20322,50
3.43995,0.869113,1.20345,50
3.44,0.869126,1.20368,50
3.44005,0.869138,1.20391,50
3.4401,0.869151,1.20414,50
3.44015,0.869164,1.20437,50
3.4402,0.869176,1.20461,50
3.44025,0.869189,1.20484,50
3.4403,0.869202,1.20507,50
3.44035,0.869214,1.2053,50
3.4404,0.869227,1.20553,50
3.44045,0.86924,1.20577,50
3.4405,0.869252,1.206,50
3.44055,0.869265,1.20623,50
3.4406,0.869277,1.20646,50
3.44065,0.86929,1.2067,50
3.4407,0.869303,1.20693,50
3.44075,0.869315,1.20716,50
3.4408,0.869328,1.20739,50
3.44085,0.869341,1.20763,50
3.4409,0.869353,1.20786,50
3.44095,0.869366,1.20809,50
3.441,0.869378,1.20833,50
3.44105,0.869391,1.20856,50
3.4411,0.869404,1.20879,50
3.44115,0.869416,1.20903,50
3.4412,0.869429,1.20926,50
3.44125,0.869442,1.20949,50
3.4413,0.869454,1.20973,50
3.44135,0.869467,1.20996,50
3.4414,0.86948,1.21019,50
3.44145,0.869492,1.21043,50
3.4415,0.869505,1.21066,50
3.44155,0.869517,1.21089,50
3.4416,0.86953,1.21113,50
3.44165,0.869543,1.21136,50
3.4417,0.869555,1.2116,50
3.44175,0.869568,1.21183,50
3.4418,0.869581,1.21206,50
3.44185,0.869593,1.2123,50
3.4419,0.869606,1.21253,50
3.44195,0.869618,1.21277,50
3.442,0.869631,1.213,50
3.44205,0.869644,1.21324,50
3.4421,0.869656,1.21347,50
3.44215,0.869669,1.2137,50
3.4422,0.869682,1.21394,50
3.44225,0.869694,1.21417,50
3.4423,0.869707,1.21441,50
3.44235,0.86972,1.21464,50
3.4424,0.869732,1.21488,50
3.44245,0.869745,1.21511,50
3.4425,0.869757,1.21535,50
3.44255,0.86977,1.21558,50
3.4426,0.869783,1.21582,50
3.44265,0.869795,1.21605,50
3.4427,0.869808,1.21629,50
3.44275,0.869821,1.21652,50
3.4428,0.869833,1.21676,50
3.44285,0.869846,1.217,50
3.4429,0.869859,1.21723,50
3.44295,0.869871,1.21747,50
3.443,0.869884,1.2177,50
3.44305,0.869896,1.21794,50
3.4431,0.869909,1.21817,50
3.44315,0.869922,1.21841,50
3.4432,0.869934,1.21865,50
3.44325,0.869947,1.21888,50
3.4433,0.86996,1.21912,50
3.44335,0.869972,1.21936,50
3.4434,0.869985,1.21959,50
3.44345,0.869997,1.21983,50
3.4435,0.87001,1.22006,50
3.44355,0.870023,1.2203,50
3.4436,0.870035,1.22054,50
3.44365,0.870048,1.22077,50
3.4437,0.870061,1.22101,50
3.44375,0.870073,1.22125,50
3.4438,0.870086,1.22148,50
3.44385,0.870099,1.22172,50
3.4439,0.870111,1.22196,50
3.44395,0.870124,1.2222,50
3.444,0.870136,1.22243,50
3.44405,0.870149,1.22267,50
3.4441,0.870162,1.22291,50
3.44415,0.870174,1.22314,50
3.4442,0.870187,1.22338,50
3.44425,0.8702,1.22362,50
3.4443,0.870212,1.22386,50
3.44435,0.870225,1.22409,50
3.4444,0.870237,1.22433,50
3.44445,0.87025,1.22457,50
3.4445,0.870263,1.22481,50
3.44455,0.870275,1.22505,50
3.4446,0.870288,1.22528,50
3.44465,0.870301,1.22552,50
3.4447,0.870313,1.22576,50
3.44475,0.870326,1.226,50
3.4448,0.870339,1.22624,50
3.44485,0.870351,1.22647,50
3.4449,0.870364,1.22671,50
3.44495,0.870376,1.22695,50
3.445,0.870389,1.22719,50
3.44505,0.870402,1.22743,50
3.4451,0.870414,1.22767,50
3.44515,0.870427,1.22791,50
3.4452,0.87044,1.22814,50
3.44525,0.870452,1.22838,50
3.4453,0.870465,1.22862,50
3.44535,0.870478,1.22886,50
3.4454,0.87049,1.2291,50
3.44545,0.870503,1.22934,50
3.4455,0.870515,1.22958,50
3.44555,0.870528,1.22982,50
3.4456,0.870541,1.23006,50
3.44565,0.870553,1.2303,50
3.4457,0.870566,1.23054,50
3.44575,0.870579,1.23078,50
3.4458,0.870591,1.23102,50
3.44585,0.870604,1.23126,50
3.4459,0.870616,1.23149,50
3.44595,0.870629,1.23173,50
3.446,0.870642,1.23197,50
3.44605,0.870654,1.23221,50
3.4461,0.870667,1.23245,50
3.44615,0.87068,1.23269,50
3.4462,0.870692,1.23294,50
3.44625,0.870705,1.23318,50
3.4463,0.870718,1.23342,50
3.44635,0.87073,1.23366,50
3.4464,0.870743,1.2339,50
3.44645,0.870755,1.23414,50
3.4465,0.870768,1.23438,50
3.44655,0.870781,1.23462,50
3.4466,0.870793,1.23486,50
3.44665,0.870806,1.2351,50
3.4467,0.870819,1.23534,50
3.44675,0.870831,1.23558,50
3.4468,0.870844,1.23582,50
3.44685,0.870856,1.23606,50
3.4469,0.870869,1.23631,50
3.44695,0.870882,1.23655,50
3.447,0.870894,1.23679,50
3.44705,0.870907,1.23703,50
3.4471,0.87092,1.23727,50
3.44715,0.870932,1.23751,50
3.4472,0.870945,1.23775,50
3.44725,0.870958,1.238,50
3.4473,0.87097,1.23824,50
3.44735,0.870983,1.23848,50
3.4474,0.870995,1.23872,50
3.44745,0.871008,1.23896,50
3.4475,0.871021,1.23921,50
3.44755,0.871033,1.23945,50
3.4476,0.871046,1.23969,50
3.44765,0.871059,1.23993,50
3.4477,0.871071,1.24017,50
3.44775,0.871084,1.24042,50
3.4478,0.871097,1.24066,50
3.44785,0.871109,1.2409,50
3.4479,0.871122,1.24114,50
3.44795,0.871134,1.24139,50
3.448,0.871147,1.24163,50
3.44805,0.87116,1.24187,50
3.4481,0.871172,1.24212,50
3.44815,0.871185,1.24236,50
3.4482,0.871198,1.2426,50
3.44825,0.87121,1.24284,50
3.4483,0.871223,1.24309,50
3.44835,0.871235,1.24333,50
3.4484,0.871248,1.24357,50
3.44845,0.871261,1.24382,50
3.4485,0.871273,1.24406,50
3.44855,0.871286,1.2443,50
3.4486,0.871299,1.24455,50
3.44865,0.871311,1.24479,50
3.4487,0.871324,1.24504,50
3.44875,0.871337,1.24528,50
3.4488,0.871349,1.24552,50
3.44885,0.871362,1.24577,50
3.4489,0.871374,1.24601,50
3.44895,0.871387,1.24626,50
3.449,0.8714,1.2465,50
3.44905,0.871412,1.24674,50
3.4491,0.871425,1.24699,50
3.44915,0.871438,1.24723,50
3.4492,0.87145,1.24748,50
3.44925,0.871463,1.24772,50
3.4493,0.871475,1.24797,50
3.44935,0.871488,1.24821,50
3.4494,0.871501,1.24846,50
3.44945,0.871513,1.2487,50
3.4495,0.871526,1.24895,50
3.44955,0.871539,1.24919,50
3.4496,0.871551,1.24944,50
3.44965,0.871564,1.24968,50
3.4497,0.871577,1.24993,50
3.44975,0.871589,1.25017,50
3.4498,0.871602,1.25042,50
3.44985,0.871614,1.25066,50
3.4499,0.871627,1.25091,50
3.44995,0.87164,1.25115,50
3.45,0.871652,1.2514,50
3.45005,0.871665,1.25164,50
3.4501,0.871678,1.25189,50
3.45015,0.87169,1.25214,50
3.4502,0.871703,1.25238,50
